Date,Open,High,Low,Close,Adj Close,Volume
2017-09-24,3667.520020,3971.500000,3665.669922,3932.830078,3932.830078,386674961
2017-09-25,3932.830078,3982.310059,3858.750000,3892.699951,3892.699951,248481868
2017-09-26,3892.699951,4232.350098,3882.080078,4212.200195,4212.200195,480358673
2017-09-27,4212.200195,4274.640137,4112.879883,4195.649902,4195.649902,386909537
2017-09-28,4195.649902,4237.509766,4030.370117,4172.790039,4172.790039,404599756
2017-09-29,4172.790039,4383.270020,4164.250000,4360.620117,4360.620117,290796939
2017-09-30,4360.620117,4412.620117,4258.319824,4403.089844,4403.089844,262485153
2017-10-01,4403.089844,4477.379883,4364.669922,4401.319824,4401.319824,314621927
2017-10-02,4401.319824,4435.990234,4230.729980,4314.180176,4314.180176,353046057
2017-10-03,4314.180176,4355.290039,4183.569824,4218.660156,4218.660156,272424730
2017-10-04,4218.660156,4365.759766,4143.350098,4321.439941,4321.439941,271914958
2017-10-05,4321.439941,4422.149902,4296.930176,4371.939941,4371.939941,269878225
2017-10-06,4371.939941,4472.919922,4319.479980,4435.810059,4435.810059,176332039
2017-10-07,4435.810059,4622.870117,4419.359863,4611.700195,4611.700195,323063950
2017-10-08,4611.700195,4875.379883,4556.149902,4777.490234,4777.490234,518586828
2017-10-09,4777.490234,4930.000000,4722.810059,4763.359863,4763.359863,475717720
2017-10-10,4763.359863,4874.890137,4718.600098,4824.200195,4824.200195,338533507
2017-10-11,4824.200195,5432.629883,4814.979980,5432.620117,5432.620117,848641969
2017-10-12,5432.620117,5852.779785,5391.970215,5637.259766,5637.259766,1211469140
2017-10-13,5637.259766,5839.620117,5568.859863,5824.709961,5824.709961,434406119
2017-10-14,5824.709961,5862.689941,5448.220215,5688.140137,5688.140137,571166215
2017-10-15,5677.350098,5795.330078,5576.100098,5759.330078,5759.330078,349154669
2017-10-16,5759.250000,5773.319824,5521.089844,5598.580078,5598.580078,368658284
2017-10-17,5598.580078,5601.299805,5114.870117,5575.830078,5575.830078,654722509
2017-10-18,5576.709961,5737.410156,5517.620117,5698.649902,5698.649902,469774559
2017-10-19,5698.620117,6075.319824,5611.390137,5993.109863,5993.109863,729487923
2017-10-20,5993.109863,6187.200195,5874.540039,6006.649902,6006.649902,684989667
2017-10-21,6006.649902,6070.560059,5722.979980,5982.859863,5982.859863,618893096
2017-10-22,5982.859863,6048.979980,5644.220215,5903.609863,5903.609863,801148315
2017-10-23,5903.609863,5904.629883,5463.410156,5513.080078,5513.080078,811951129
2017-10-24,5513.080078,5747.959961,5375.640137,5734.000000,5734.000000,585738379
2017-10-25,5734.000000,5970.399902,5689.919922,5887.609863,5887.609863,547664553
2017-10-26,5887.620117,5997.830078,5692.319824,5764.560059,5764.560059,488283724
2017-10-27,5764.560059,5871.040039,5654.799805,5726.609863,5726.609863,305611140
2017-10-28,5726.609863,6295.430176,5679.370117,6147.520020,6147.520020,966990808
2017-10-30,6147.700195,6226.180176,6018.970215,6124.279785,6124.279785,481600502
2017-10-31,6124.279785,6467.200195,6090.830078,6451.240234,6451.240234,637838767
2017-11-01,6449.100098,6738.740234,6355.000000,6737.779785,6737.779785,869798619
2017-11-02,6737.779785,7339.910156,6737.770020,7024.810059,7024.810059,1663170039
2017-11-03,7024.810059,7445.620117,6938.930176,7152.120117,7152.120117,1120978013
2017-11-04,7146.979980,7492.240234,6957.839844,7363.799805,7363.799805,773371754
2017-11-05,7363.799805,7599.439941,7284.330078,7389.549805,7389.549805,789287755
2017-11-06,7389.549805,7429.700195,6934.729980,6959.229980,6959.229980,1148125488
2017-11-07,6959.270020,7222.370117,6957.799805,7102.750000,7102.750000,716798409
2017-11-08,7102.229980,7869.100098,7026.970215,7444.359863,7444.359863,1632547465
2017-11-09,7444.359863,7457.120117,7040.830078,7129.589844,7129.589844,915963933
2017-11-10,7129.589844,7318.970215,6406.049805,6565.799805,6565.799805,1513421266
2017-11-11,6565.799805,6821.500000,6197.870117,6339.859863,6339.859863,878096915
2017-11-12,6339.870117,6490.529785,5493.640137,5878.129883,5878.129883,1629165385
2017-11-13,5878.089844,6760.149902,5828.339844,6522.450195,6522.450195,1135256036
2017-11-14,6522.450195,6728.589844,6419.180176,6597.060059,6597.060059,634604991
2017-11-15,6597.060059,7330.060059,6596.939941,7283.220215,7283.220215,922959468
2017-11-16,7283.020020,7964.640137,7119.169922,7853.680176,7853.680176,1010130763
2017-11-17,7853.680176,8000.189941,7534.700195,7699.950195,7699.950195,917599923
2017-11-18,7699.950195,7857.520020,7458.899902,7780.910156,7780.910156,571121111
2017-11-19,7781.020020,8100.870117,7675.410156,8042.640137,8042.640137,541391321
2017-11-20,8042.640137,8294.120117,7947.279785,8244.690430,8244.690430,617354329
2017-11-21,8245.870117,8368.360352,7819.060059,8099.970215,8099.970215,938345413
2017-11-22,8099.919922,8304.370117,8091.629883,8234.549805,8234.549805,539697375
2017-11-23,8234.500000,8266.549805,8012.350098,8013.410156,8013.410156,555465146
2017-11-24,8013.379883,8332.940430,7900.169922,8200.799805,8200.799805,595710405
2017-11-25,8203.450195,8761.980469,8153.700195,8754.690430,8754.690430,718483679
2017-11-26,8754.620117,9474.620117,8746.559570,9318.419922,9318.419922,782499976
2017-11-27,9318.419922,9733.610352,9316.839844,9733.200195,9733.200195,1025175619
2017-11-28,9732.629883,9969.580078,9638.200195,9906.040039,9906.040039,865328615
2017-11-29,9906.040039,11417.839844,8938.700195,9837.860352,9837.860352,2418792360
2017-11-30,9848.049805,10689.059570,9023.769531,9946.759766,9946.759766,1836210107
2017-12-01,9947.080078,10942.799805,9420.929688,10861.469727,10861.469727,1353669597
2017-12-02,10861.469727,11175.230469,10715.549805,10912.730469,10912.730469,950474241
2017-12-03,10912.719727,11851.089844,10578.429688,11246.209961,11246.209961,1380012064
2017-12-04,11244.200195,11624.629883,10917.809570,11623.910156,11623.910156,1057859226
2017-12-05,11624.370117,11901.870117,11486.129883,11667.129883,11667.129883,1048839303
2017-12-06,11667.129883,13843.200195,11661.759766,13749.570313,13749.570313,2437037791
2017-12-07,13750.089844,16879.259766,13401.610352,16850.310547,16850.310547,4510225316
2017-12-08,16867.980469,17294.849609,13906.099609,16047.610352,16047.610352,4546014731
2017-12-09,16048.179688,16313.179688,13151.469727,14843.419922,14843.419922,2699876215
2017-12-10,14839.980469,15783.200195,13031.000000,15059.599609,15059.599609,2904037859
2017-12-11,15060.450195,17399.179688,15024.559570,16732.470703,16732.470703,2634267594
2017-12-12,16733.289063,17560.650391,16254.530273,17083.900391,17083.900391,2246138895
2017-12-13,17083.900391,17267.960938,15669.860352,16286.820313,16286.820313,2576055941
2017-12-14,16286.820313,16941.080078,16023.639648,16467.910156,16467.910156,1773813863
2017-12-15,16467.910156,17987.029297,16442.199219,17604.849609,17604.849609,2682351213
2017-12-16,17594.080078,19587.699219,17318.539063,19345.490234,19345.490234,2078806368
2017-12-17,19346.599609,19870.619141,18750.910156,19065.710938,19065.710938,2264650369
2017-12-18,19065.710938,19221.099609,18114.419922,18972.320313,18972.320313,2597510049
2017-12-19,18971.189453,19021.970703,16812.800781,17523.699219,17523.699219,3136709262
2017-12-20,17521.730469,17813.599609,15642.690430,16461.970703,16461.970703,3791752510
2017-12-21,16461.089844,17301.830078,14952.980469,15632.120117,15632.120117,2619295475
2017-12-22,15632.120117,15823.719727,10875.709961,13664.969727,13664.969727,6245731508
2017-12-23,13664.969727,15493.230469,13356.070313,14396.459961,14396.459961,2491903154
2017-12-24,14396.629883,14413.719727,12166.450195,13789.950195,13789.950195,2428437693
2017-12-25,13789.950195,14467.429688,13010.709961,13833.490234,13833.490234,1487888106
2017-12-26,13830.190430,16094.669922,13748.490234,15756.559570,15756.559570,2198577125
2017-12-27,15757.019531,16514.589844,14534.660156,15416.639648,15416.639648,2162831128
2017-12-28,15416.339844,15505.509766,13466.070313,14398.700195,14398.700195,2425912717
2017-12-29,14398.450195,15109.809570,13951.080078,14392.570313,14392.570313,1733583750
2017-12-30,14392.139648,14461.459961,11962.089844,12531.519531,12531.519531,2387311023
2017-12-31,12532.379883,14241.820313,12359.429688,13850.400391,13850.400391,1492142483
2018-01-01,13850.490234,13921.530273,12877.669922,13444.879883,13444.879883,1057521524
2018-01-02,13444.879883,15306.129883,12934.160156,14754.129883,14754.129883,1956783037
2018-01-03,14754.089844,15435.009766,14579.709961,15156.620117,15156.620117,1604206990
2018-01-04,15156.490234,15408.660156,14244.669922,15180.080078,15180.080078,1656714736
2018-01-05,15180.080078,17126.949219,14832.360352,16954.779297,16954.779297,2283988962
2018-01-06,16954.759766,17252.849609,16286.570313,17172.300781,17172.300781,1412703790
2018-01-07,17174.500000,17184.810547,15791.129883,16228.160156,16228.160156,1309532650
2018-01-08,16228.259766,16302.919922,13902.309570,14976.169922,14976.169922,2166366561
2018-01-09,14976.169922,15390.280273,14221.549805,14468.500000,14468.500000,1486802326
2018-01-10,14468.089844,14919.490234,13450.540039,14919.490234,14919.490234,2025083791
2018-01-11,14920.360352,14979.959961,12825.950195,13308.059570,13308.059570,2373494121
2018-01-12,13308.059570,14129.080078,12851.910156,13841.190430,13841.190430,1402292716
2018-01-13,13841.190430,14595.040039,13830.280273,14243.120117,14243.120117,1021352776
2018-01-14,14244.120117,14415.669922,13031.910156,13638.629883,13638.629883,1112590573
2018-01-15,13638.629883,14355.820313,13416.709961,13631.980469,13631.980469,1170462750
2018-01-16,13634.599609,13648.839844,10032.690430,11282.490234,11282.490234,3842651741
2018-01-17,11282.490234,11736.299805,9205.379883,11162.700195,11162.700195,3666978316
2018-01-18,11162.700195,12018.429688,10642.330078,11175.519531,11175.519531,2357251805
2018-01-19,11175.519531,11780.490234,10867.179688,11521.759766,11521.759766,1264875700
2018-01-20,11521.820313,13031.040039,11502.110352,12783.940430,12783.940430,1492721765
2018-01-21,12783.540039,12787.349609,11101.730469,11549.929688,11549.929688,1552755289
2018-01-22,11549.980469,11913.740234,10067.759766,10814.519531,10814.519531,1811992345
2018-01-23,10814.519531,11388.519531,9980.500000,10858.230469,10858.230469,1710180828
2018-01-24,10853.780273,11531.599609,10506.549805,11429.019531,11429.019531,1286435482
2018-01-25,11428.110352,11741.919922,10930.339844,11175.870117,11175.870117,1061064251
2018-01-26,11175.870117,11656.540039,10346.860352,11104.200195,11104.200195,1560135332
2018-01-27,11104.339844,11638.690430,10879.200195,11459.709961,11459.709961,1031091633
2018-01-28,11460.389648,12064.190430,11407.940430,11767.740234,11767.740234,1038153169
2018-01-29,11767.740234,11860.290039,11089.519531,11233.950195,11233.950195,920836244
2018-01-30,11234.320313,11263.700195,9871.209961,10107.259766,10107.259766,1720894077
2018-01-31,10107.400391,10377.959961,9698.129883,10226.860352,10226.860352,1230902973
2018-02-01,10226.860352,10280.839844,8726.950195,9114.719727,9114.719727,1964308989
2018-02-02,9114.730469,9147.929688,7786.200195,8870.820313,8870.820313,2768759876
2018-02-03,8872.870117,9504.370117,8194.679688,9251.269531,9251.269531,1253484523
2018-02-04,9251.269531,9400.990234,7889.830078,8218.049805,8218.049805,1413207410
2018-02-05,8218.049805,8391.290039,6627.310059,6937.080078,6937.080078,2534149181
2018-02-06,6936.430176,7932.379883,5968.359863,7701.250000,7701.250000,3397596513
2018-02-07,7701.250000,8572.679688,7208.859863,7592.720215,7592.720215,2159765331
2018-02-08,7593.779785,8643.940430,7590.479980,8260.690430,8260.690430,1594673973
2018-02-09,8259.259766,8743.200195,7775.359863,8696.830078,8696.830078,1348072086
2018-02-10,8696.830078,9081.490234,8176.250000,8569.290039,8569.290039,1348923336
2018-02-11,8569.320313,8573.349609,7862.310059,8084.609863,8084.609863,1013771945
2018-02-12,8084.609863,8997.339844,8084.410156,8911.269531,8911.269531,1085921871
2018-02-13,8911.169922,8955.150391,8379.349609,8544.690430,8544.690430,853320352
2018-02-14,8544.690430,9508.219727,8542.980469,9485.639648,9485.639648,1220863360
2018-02-15,9485.639648,10223.580078,9363.379883,10033.750000,10033.750000,1666668487
2018-02-16,10033.750000,10303.139648,9720.379883,10188.730469,10188.730469,1061827697
2018-02-17,10188.730469,11119.450195,10074.070313,11097.209961,11097.209961,1327921168
2018-02-18,11097.209961,11288.339844,10161.009766,10417.230469,10417.230469,1659704217
2018-02-19,10418.120117,11265.959961,10336.320313,11182.280273,11182.280273,1186535653
2018-02-20,11182.280273,11802.230469,11130.950195,11256.429688,11256.429688,1640343867
2018-02-21,11256.780273,11295.580078,10256.209961,10481.660156,10481.660156,1982721124
2018-02-22,10481.660156,10941.570313,9757.190430,9847.959961,9847.959961,1795951829
2018-02-23,9847.959961,10420.669922,9604.000000,10175.509766,10175.509766,1399448203
2018-02-24,10175.509766,10528.000000,9396.540039,9705.730469,9705.730469,1244484468
2018-02-25,9705.730469,9873.790039,9329.440430,9610.110352,9610.110352,793093192
2018-02-26,9610.110352,10457.509766,9411.820313,10326.500000,10326.500000,1181729273
2018-02-27,10326.500000,10879.379883,10154.240234,10594.759766,10594.759766,1060840699
2018-02-28,10594.759766,11067.759766,10303.139648,10334.440430,10334.440430,1126074675
2018-03-01,10334.440430,11090.299805,10247.559570,10929.370117,10929.370117,952472120
2018-03-02,10929.370117,11191.940430,10801.450195,11043.120117,11043.120117,852908489
2018-03-03,11043.120117,11530.660156,11043.120117,11465.360352,11465.360352,812200126
2018-03-04,11465.360352,11539.790039,11084.009766,11504.419922,11504.419922,690727335
2018-03-05,11503.940430,11694.150391,11431.549805,11440.730469,11440.730469,791471905
2018-03-06,11440.330078,11441.650391,10589.280273,10735.450195,10735.450195,1210081181
2018-03-07,10735.450195,10913.700195,9470.730469,9928.559570,9928.559570,1858869115
2018-03-08,9928.559570,10119.209961,9086.849609,9316.719727,9316.719727,1492236089
2018-03-09,9316.769531,9433.379883,8393.450195,9252.759766,9252.759766,2081621422
2018-03-10,9252.759766,9518.620117,8727.429688,8797.269531,8797.269531,1084925795
2018-03-11,8797.269531,9735.639648,8484.320313,9544.839844,9544.839844,1374814644
2018-03-12,9543.980469,9907.410156,8796.519531,9142.150391,9142.150391,1435404200
2018-03-13,9142.269531,9486.120117,8856.650391,9160.120117,9160.120117,1228556284
2018-03-14,9160.120117,9360.660156,7966.939941,8217.700195,8217.700195,1385572511
2018-03-15,8216.219727,8432.120117,7698.470215,8268.410156,8268.410156,1519850464
2018-03-16,8267.950195,8616.629883,7924.109863,8283.230469,8283.230469,1082790136
2018-03-17,8283.230469,8360.639648,7765.410156,7883.450195,7883.450195,901939422
2018-03-18,7882.669922,8299.860352,7318.459961,8215.400391,8215.400391,1535519444
2018-03-19,8215.500000,8725.599609,8129.660156,8623.139648,8623.139648,1447812723
2018-03-20,8623.139648,9056.230469,8339.799805,8920.709961,8920.709961,1150462439
2018-03-21,8920.530273,9184.509766,8778.690430,8911.349609,8911.349609,991376396
2018-03-22,8911.370117,9107.000000,8500.879883,8724.980469,8724.980469,1023286566
2018-03-23,8724.980469,8935.879883,8307.580078,8934.799805,8934.799805,939997284
2018-03-24,8935.509766,9036.230469,8515.530273,8548.059570,8548.059570,827663165
2018-03-25,8548.389648,8690.360352,8395.849609,8472.839844,8472.839844,657643520
2018-03-25,8472.559570,8521.040039,7869.270020,8152.200195,8152.200195,1079038734
2018-03-26,8152.180176,8226.240234,7752.299805,7808.479980,7808.479980,930754990
2018-03-27,7808.419922,8117.790039,7752.600098,7959.779785,7959.779785,657712114
2018-03-28,7959.779785,7983.770020,6927.109863,7106.620117,7106.620117,1379180030
2018-03-29,7106.620117,7280.270020,6595.259766,6853.759766,6853.759766,1584675343
2018-03-30,6853.750000,7228.399902,6806.339844,6943.770020,6943.770020,915400590
2018-03-31,6943.770020,7056.220215,6463.540039,6835.839844,6835.839844,889887684
2018-04-01,6835.580078,8218.660156,6792.299805,7074.600098,7074.600098,748861435
2018-04-02,7074.649902,7528.970215,7039.879883,7434.299805,7434.299805,905326798
2018-04-03,7434.299805,7442.419922,6727.089844,6815.500000,6815.500000,877199782
2018-04-04,6815.500000,6933.660156,6602.379883,6790.450195,6790.450195,777145174
2018-04-05,6790.450195,6869.529785,6526.669922,6634.859863,6634.859863,605651287
2018-04-06,6634.859863,7083.850098,6624.470215,6917.200195,6917.200195,564883141
2018-04-07,6917.200195,7132.029785,6911.020020,7049.919922,7049.919922,425825572
2018-04-08,7049.919922,7204.279785,6633.689941,6789.529785,6789.529785,901883664
2018-04-09,6789.529785,6922.839844,6676.720215,6871.069824,6871.069824,424510977
2018-04-10,6871.069824,6999.370117,6839.160156,6977.129883,6977.129883,450141340
2018-04-11,6977.040039,8051.950195,6791.330078,7927.729980,7927.729980,1490759969
2018-04-12,7927.729980,8237.160156,7758.799805,7899.109863,7899.109863,1171435820
2018-04-13,7898.740234,8195.339844,7841.189941,8022.509766,8022.509766,537286381
2018-04-14,8022.509766,8437.030273,8021.040039,8376.730469,8376.730469,570527804
2018-04-15,8376.730469,8430.929688,7929.240234,8079.770020,8079.770020,713471956
2018-04-16,8079.770020,8187.600098,7858.120117,7921.629883,7921.629883,580880500
2018-04-17,7921.649902,8246.570313,7908.919922,8189.959961,8189.959961,593500791
2018-04-18,8189.919922,8321.009766,8136.419922,8301.820313,8301.820313,602099034
2018-04-19,8301.820313,8945.139648,8243.490234,8877.080078,8877.080078,979994921
2018-04-20,8877.150391,9047.820313,8631.179688,8935.719727,8935.719727,829073400
2018-04-21,8935.849609,9043.980469,8788.440430,8823.360352,8823.360352,610183093
2018-04-22,8823.459961,9025.730469,8804.200195,8968.250000,8968.250000,553892335
2018-04-23,8967.860352,9741.910156,8957.679688,9655.769531,9655.769531,1276464750
2018-04-24,9657.690430,9765.230469,8757.059570,8873.620117,8873.620117,1779806222
2018-04-25,8873.570313,9315.129883,8669.379883,9282.120117,9282.120117,997427934
2018-04-26,9289.009766,9385.870117,8923.480469,8938.469727,8938.469727,758182407
2018-04-27,8938.469727,9435.900391,8892.519531,9351.469727,9351.469727,774111704
2018-04-28,9349.940430,9552.669922,9189.070313,9407.040039,9407.040039,640931911
2018-04-29,9407.349609,9459.809570,9133.599609,9248.450195,9248.450195,574099218
2018-04-30,9248.250000,9251.660156,8851.099609,9077.280273,9077.280273,669555436
2018-05-01,9077.280273,9271.620117,8993.820313,9232.190430,9232.190430,527488395
2018-05-02,9232.190430,9817.190430,9172.280273,9745.040039,9745.040039,857646889
2018-05-03,9746.259766,9785.150391,9547.209961,9699.610352,9699.610352,663887678
2018-05-04,9700.370117,9968.849609,9687.089844,9845.900391,9845.900391,679872376
2018-05-05,9846.440430,9936.959961,9441.929688,9644.919922,9644.919922,608650204
2018-05-06,9643.990234,9662.230469,9202.129883,9377.809570,9377.809570,692580062
2018-05-07,9377.080078,9472.089844,9063.070313,9196.129883,9196.129883,673924125
2018-05-08,9196.129883,9373.459961,8987.269531,9321.160156,9321.160156,625495066
2018-05-09,9321.519531,9393.950195,9017.129883,9032.219727,9032.219727,629850604
2018-05-10,9032.219727,9032.269531,8363.500000,8421.000000,8421.000000,1176888629
2018-05-11,8420.820313,8653.799805,8225.969727,8486.669922,8486.669922,783972252
2018-05-12,8488.070313,8773.959961,8350.910156,8709.459961,8709.459961,525395861
2018-05-13,8709.459961,8883.000000,8312.719727,8672.900391,8672.900391,874543293
2018-05-14,8672.879883,8848.690430,8441.250000,8480.160156,8480.160156,730739738
2018-05-15,8480.160156,8501.650391,8119.169922,8344.780273,8344.780273,789660713
2018-05-16,8342.690430,8476.450195,8015.770020,8071.040039,8071.040039,615539512
2018-05-17,8071.040039,8280.450195,7940.350098,8247.910156,8247.910156,558167598
2018-05-18,8247.910156,8397.269531,8160.799805,8249.240234,8249.240234,381458405
2018-05-19,8249.240234,8591.450195,8181.459961,8533.000000,8533.000000,418898289
2018-05-20,8533.219727,8585.849609,8347.879883,8419.650391,8419.650391,463653636
2018-05-21,8419.669922,8428.599609,7962.430176,7992.750000,7992.750000,543342369
2018-05-22,7992.750000,8031.629883,7460.660156,7505.770020,7505.770020,934151146
2018-05-23,7505.770020,7729.479980,7283.770020,7584.740234,7584.740234,826278113
2018-05-24,7584.779785,7652.370117,7347.959961,7475.359863,7475.359863,634474356
2018-05-25,7475.359863,7626.689941,7314.709961,7355.060059,7355.060059,368322782
2018-05-26,7355.060059,7420.069824,7256.669922,7362.229980,7362.229980,341348321
2018-05-27,7362.229980,7455.549805,7092.910156,7118.879883,7118.879883,526854342
2018-05-28,7118.879883,7533.029785,7069.009766,7474.750000,7474.750000,634849312
2018-05-29,7474.750000,7571.080078,7295.779785,7393.020020,7393.020020,505870974
2018-05-30,7393.020020,7608.870117,7349.520020,7502.149902,7502.149902,458223966
2018-05-31,7501.740234,7614.660156,7370.270020,7530.549805,7530.549805,458687659
2018-06-01,7530.549805,7697.339844,7467.790039,7643.259766,7643.259766,362414878
2018-06-02,7643.259766,7774.959961,7606.759766,7719.750000,7719.750000,332313005
2018-06-03,7719.729980,7760.729980,7469.209961,7503.200195,7503.200195,427448262
2018-06-04,7503.319824,7672.700195,7394.970215,7629.399902,7629.399902,440337235
2018-06-05,7629.399902,7701.350098,7504.979980,7661.790039,7661.790039,396116252
2018-06-06,7661.790039,7755.919922,7651.129883,7700.109863,7700.109863,342475552
2018-06-07,7700.399902,7709.609863,7559.500000,7627.520020,7627.520020,310119047
2018-06-08,7627.560059,7691.740234,7495.720215,7513.689941,7513.689941,218013881
2018-06-09,7513.759766,7514.040039,6661.979980,6773.720215,6773.720215,895514425
2018-06-10,6773.720215,6913.850098,6652.890137,6887.370117,6887.370117,482788065
2018-06-11,6887.430176,6888.330078,6462.609863,6556.939941,6556.939941,509372466
2018-06-12,6556.939941,6623.000000,6140.629883,6310.430176,6310.430176,797087281
2018-06-13,6310.430176,6719.439941,6286.229980,6643.259766,6643.259766,620296377
2018-06-14,6643.629883,6667.229980,6380.689941,6396.709961,6396.709961,379228601
2018-06-15,6396.709961,6569.149902,6345.990234,6503.100098,6503.100098,232802782
2018-06-16,6503.100098,6585.770020,6446.379883,6457.779785,6457.779785,224575526
2018-06-17,6457.779785,6802.029785,6401.410156,6714.819824,6714.819824,430241689
2018-06-18,6714.560059,6839.600098,6672.200195,6741.279785,6741.279785,370797057
2018-06-19,6741.279785,6817.899902,6569.959961,6761.270020,6761.270020,400530201
2018-06-20,6761.270020,6790.080078,6687.660156,6720.640137,6720.640137,295690715
2018-06-21,6720.640137,6731.509766,5941.319824,6051.470215,6051.470215,862826624
2018-06-22,6051.470215,6257.879883,6033.200195,6166.540039,6166.540039,350697378
2018-06-23,6166.359863,6254.020020,5782.129883,6157.779785,6157.779785,667479078
2018-06-24,6157.779785,6344.450195,6095.250000,6260.350098,6260.350098,492834172
2018-06-25,6260.399902,6286.359863,6067.490234,6088.390137,6088.390137,391396653
2018-06-26,6092.259766,6192.109863,6021.689941,6141.569824,6141.569824,383457137
2018-06-27,6141.569824,6172.229980,5844.259766,5871.279785,5871.279785,385907044
2018-06-28,5870.810059,6286.669922,5813.020020,6203.799805,6203.799805,554799001
2018-06-29,6203.810059,6503.330078,6194.509766,6385.379883,6385.379883,419284677
2018-06-30,6385.430176,6429.500000,6262.720215,6339.040039,6339.040039,259708490
2018-07-01,6342.689941,6673.709961,5537.859863,6615.660156,6615.660156,465915661
2018-07-02,6616.600098,6670.299805,6473.479980,6509.580078,6509.580078,356390898
2018-07-03,6508.430176,6777.970215,6411.129883,6590.060059,6590.060059,412202352
2018-07-04,6589.770020,6691.319824,6448.229980,6534.810059,6534.810059,421189063
2018-07-05,6534.810059,6633.439941,6458.140137,6602.020020,6602.020020,310759733
2018-07-06,6602.029785,6814.419922,6518.229980,6758.080078,6758.080078,277167900
2018-07-07,6758.080078,6782.850098,6684.149902,6707.379883,6707.379883,268455446
2018-07-08,6707.459961,6803.100098,6625.580078,6668.839844,6668.839844,328316145
2018-07-09,6668.839844,6683.609863,6277.229980,6306.850098,6306.850098,470432142
2018-07-10,6306.870117,6405.589844,6293.680176,6394.359863,6394.359863,327667754
2018-07-11,6394.359863,6394.930176,6084.000000,6253.600098,6253.600098,409078182
2018-07-12,6253.660156,6349.209961,6131.540039,6229.830078,6229.830078,319802271
2018-07-13,6229.609863,6332.459961,6190.180176,6268.750000,6268.750000,174416786
2018-07-14,6268.319824,6401.500000,6245.750000,6364.259766,6364.259766,218543291
2018-07-15,6364.259766,6761.839844,6349.830078,6740.549805,6740.549805,494264915
2018-07-16,6740.540039,7476.240234,6677.560059,7326.700195,7326.700195,799401451
2018-07-17,7326.759766,7590.649902,7253.709961,7383.390137,7383.390137,788460811
2018-07-18,7383.390137,7563.700195,7289.899902,7477.500000,7477.500000,522544440
2018-07-19,7477.100098,7676.549805,7279.339844,7333.930176,7333.930176,603034414
2018-07-20,7333.930176,7453.069824,7220.370117,7405.399902,7405.399902,297440355
2018-07-21,7405.399902,7569.279785,7345.250000,7398.640137,7398.640137,355565264
2018-07-22,7398.640137,7798.589844,7376.660156,7718.000000,7718.000000,745533303
2018-07-23,7718.000000,8485.709961,7692.160156,8395.820313,8395.820313,1166560702
2018-07-24,8395.809570,8481.110352,8061.069824,8170.229980,8170.229980,736530740
2018-07-25,8170.370117,8302.240234,7862.669922,7937.250000,7937.250000,643953970
2018-07-26,7937.100098,8278.009766,7806.250000,8182.890137,8182.890137,646256012
2018-07-27,8182.879883,8238.040039,8070.040039,8230.870117,8230.870117,295872316
2018-07-28,8230.820313,8291.549805,8123.529785,8216.780273,8216.780273,280233415
2018-07-29,8216.700195,8273.610352,7867.439941,8176.060059,8176.060059,681120739
2018-07-30,8176.080078,8176.270020,7663.700195,7735.299805,7735.299805,765186307
2018-07-31,7736.250000,7760.740234,7449.310059,7610.899902,7610.899902,595404848
2018-08-01,7610.899902,7713.319824,7470.859863,7542.339844,7542.339844,424093581
2018-08-02,7542.339844,7542.490234,7296.759766,7417.600098,7417.600098,586982505
2018-08-03,7417.600098,7490.890137,6940.149902,7017.890137,7017.890137,534002935
2018-08-04,7017.890137,7092.529785,6898.310059,7042.390137,7042.390137,368914046
2018-08-05,7042.569824,7160.399902,6854.790039,6945.779785,6945.779785,410408444
2018-08-06,6945.770020,7150.859863,6685.020020,6723.209961,6723.209961,575690006
2018-08-07,6723.290039,6723.990234,6133.029785,6285.020020,6285.020020,838853615
2018-08-08,6285.060059,6631.229980,6195.020020,6543.240234,6543.240234,575748446
2018-08-09,6543.250000,6582.140137,6025.910156,6153.410156,6153.410156,639457019
2018-08-10,6152.950195,6488.549805,6014.259766,6242.540039,6242.540039,545722619
2018-08-11,6242.529785,6483.390137,6176.890137,6322.919922,6322.919922,366460108
2018-08-12,6322.410156,6545.020020,6157.029785,6263.200195,6263.200195,452431672
2018-08-13,6263.200195,6266.500000,5891.870117,6199.600098,6199.600098,759847789
2018-08-14,6199.629883,6620.069824,6193.629883,6274.220215,6274.220215,852103141
2018-08-15,6274.220215,6478.069824,6217.330078,6323.810059,6323.810059,454679037
2018-08-16,6323.810059,6594.720215,6300.450195,6591.160156,6591.160156,477089455
2018-08-17,6591.180176,6622.160156,6322.439941,6405.709961,6405.709961,336744293
2018-08-18,6405.740234,6560.879883,6330.560059,6502.180176,6502.180176,253984821
2018-08-19,6502.240234,6537.540039,6248.390137,6269.899902,6269.899902,397981291
2018-08-20,6270.089844,6506.689941,6259.810059,6491.109863,6491.109863,396746063
2018-08-21,6491.089844,6890.790039,6264.339844,6366.129883,6366.129883,764005011
2018-08-22,6366.140137,6575.279785,6356.959961,6538.950195,6538.950195,340811486
2018-08-23,6539.129883,6736.830078,6481.759766,6708.959961,6708.959961,382456858
2018-08-24,6708.939941,6808.890137,6684.189941,6749.560059,6749.560059,258296664
2018-08-25,6749.709961,6793.169922,6588.479980,6720.600098,6720.600098,265820591
2018-08-26,6720.600098,6944.209961,6674.839844,6915.729980,6915.729980,405769271
